EMAIL_INTERACTION_ID,CUSTOMER_ID,TIER,EMAIL_DATE,DELIVERY_STATUS,OPENED_FLAG,CLICKED_FLAG,REPLY_RECEIVED,REACH_BACK,EMAIL_TYPE,SUBJECT_CATEGORY
EML018768,2737994683,tier_3,2025-08-02,Delivered,false,false,false,false,Follow-up,Product
EML018769,2737994683,tier_3,2025-01-18,Delivered,false,false,false,false,Education,Offer
EML018770,2737994683,tier_3,2025-01-23,Delivered,true,false,false,false,Promo,Offer
EML018771,2737994683,tier_3,2025-12-06,Delivered,false,false,false,false,Reminder,Product
EML018772,2737994683,tier_3,2025-03-16,Delivered,true,false,false,false,Follow-up,Product
EML018773,2737994683,tier_3,2025-05-14,Delivered,false,false,false,false,Follow-up,Generic
EML018774,3344786740,unidentified,2025-04-18,Delivered,true,false,false,false,Promo,Offer
EML018775,3344786740,unidentified,2025-01-24,Delivered,false,false,false,false,Promo,Product
EML018776,3344786740,unidentified,2025-01-11,Delivered,false,false,false,false,Education,Offer
EML018777,9879906770,tier_2,2025-05-24,Delivered,false,false,false,false,Follow-up,Generic
EML018778,9879906770,tier_2,2025-01-18,Delivered,true,false,true,false,Education,Awareness
EML018779,9879906770,tier_2,2025-07-23,Delivered,false,false,false,false,Education,Generic
EML018780,9879906770,tier_2,2025-06-16,Delivered,false,false,false,false,Education,Awareness
EML018781,9879906770,tier_2,2025-02-19,Delivered,true,false,false,false,Follow-up,Generic
EML018782,9879906770,tier_2,2025-07-26,Delivered,false,false,false,false,Promo,Product
EML018783,9879906770,tier_2,2025-12-03,Delivered,false,false,false,false,Follow-up,Generic
EML018784,9879906770,tier_2,2025-04-06,Delivered,true,true,false,false,Reminder,Awareness
EML018785,9879906770,tier_2,2025-12-24,Delivered,false,false,false,false,Reminder,Generic
EML018786,2187577346,tier_2,2025-10-30,Delivered,true,false,false,false,Promo,Offer
EML018787,2187577346,tier_2,2025-06-15,Delivered,false,false,false,false,Reminder,Awareness
EML018788,2187577346,tier_2,2025-06-03,Delivered,false,false,false,false,Follow-up,Awareness
EML018789,2187577346,tier_2,2025-03-12,Delivered,false,false,false,false,Follow-up,Generic
EML018790,2187577346,tier_2,2025-08-15,Delivered,false,false,false,false,Follow-up,Product
EML018791,2187577346,tier_2,2025-06-21,Delivered,false,false,false,false,Reminder,Offer
EML018792,2187577346,tier_2,2025-12-30,Delivered,true,true,false,false,Education,Offer
EML018793,2187577346,tier_2,2025-11-05,Delivered,false,false,false,false,Education,Product
EML018794,2519555077,tier_3,2025-06-25,Delivered,false,false,false,false,Education,Offer
EML018795,2519555077,tier_3,2025-09-08,Delivered,false,false,false,false,Reminder,Product
EML018796,2519555077,tier_3,2025-04-05,Delivered,true,false,false,false,Reminder,Offer
EML018797,2519555077,tier_3,2025-12-03,Delivered,true,false,false,false,Reminder,Offer
EML018798,2519555077,tier_3,2025-08-19,Delivered,false,false,false,false,Education,Awareness
EML018799,8955124685,tier_1,2025-04-14,Delivered,false,false,false,false,Follow-up,Product
EML018800,8955124685,tier_1,2025-08-22,Delivered,false,false,false,false,Promo,Offer
EML018801,8955124685,tier_1,2025-06-04,Delivered,true,false,false,false,Education,Offer
EML018802,8955124685,tier_1,2025-01-21,Delivered,true,false,false,false,Education,Product
EML018803,8955124685,tier_1,2025-03-20,Delivered,false,false,false,false,Education,Offer
EML018804,8955124685,tier_1,2025-10-02,Delivered,true,false,false,false,Promo,Offer
EML018805,8955124685,tier_1,2025-03-15,Delivered,false,false,false,false,Reminder,Generic
EML018806,8955124685,tier_1,2025-07-12,Delivered,true,false,false,false,Reminder,Offer
EML018807,8955124685,tier_1,2025-10-18,Delivered,true,false,false,false,Education,Product
EML018808,8955124685,tier_1,2025-11-09,Delivered,true,false,false,false,Follow-up,Offer
EML018809,5339285108,unidentified,2025-05-29,Delivered,false,false,false,false,Follow-up,Awareness
EML018810,5339285108,unidentified,2025-08-25,Delivered,false,false,false,false,Promo,Awareness
EML018811,5339285108,unidentified,2025-06-10,Delivered,false,false,false,false,Follow-up,Awareness
EML018812,3179363426,tier_2,2025-08-08,Delivered,false,false,false,false,Promo,Generic
EML018813,3179363426,tier_2,2025-06-10,Delivered,true,false,false,false,Follow-up,Product
EML018814,3179363426,tier_2,2025-04-23,Delivered,false,false,false,false,Promo,Offer
EML018815,3179363426,tier_2,2025-01-17,Delivered,true,false,true,false,Follow-up,Offer
EML018816,3179363426,tier_2,2025-05-01,Delivered,true,false,false,false,Follow-up,Product
EML018817,3179363426,tier_2,2025-08-27,Delivered,false,false,false,false,Follow-up,Generic
EML018818,3179363426,tier_2,2025-03-29,Delivered,true,false,false,false,Promo,Offer
EML018819,3179363426,tier_2,2025-04-07,Delivered,false,false,false,false,Promo,Product
EML018820,2736616936,tier_3,2025-10-29,Delivered,false,false,false,false,Promo,Awareness
EML018821,2736616936,tier_3,2025-04-04,Delivered,true,false,false,false,Reminder,Product
EML018822,2736616936,tier_3,2025-01-21,Delivered,false,false,false,false,Promo,Offer
EML018823,2736616936,tier_3,2025-02-11,Delivered,true,false,false,false,Follow-up,Offer
EML018824,2736616936,tier_3,2025-05-04,Delivered,false,false,false,false,Reminder,Generic
EML018825,2736616936,tier_3,2025-11-18,Delivered,false,false,false,false,Follow-up,Generic
EML018826,1764075326,unidentified,2025-07-08,Delivered,false,false,false,false,Promo,Offer
EML018827,3452217207,tier_3,2025-04-20,Delivered,false,false,false,false,Education,Product
EML018828,3452217207,tier_3,2025-11-06,Delivered,true,false,false,false,Promo,Awareness
EML018829,3452217207,tier_3,2025-05-16,Delivered,false,false,false,false,Promo,Generic
EML018830,3452217207,tier_3,2025-04-21,Bounced,false,false,false,false,Education,Generic
EML018831,3452217207,tier_3,2025-07-26,Delivered,false,false,false,false,Education,Generic
EML018832,3768618263,tier_3,2025-03-22,Delivered,true,false,false,false,Reminder,Generic
EML018833,3768618263,tier_3,2025-07-17,Delivered,false,false,false,false,Follow-up,Offer
EML018834,3768618263,tier_3,2025-01-21,Delivered,true,false,false,false,Promo,Product
EML018835,3768618263,tier_3,2025-05-23,Delivered,false,false,false,false,Follow-up,Awareness
EML018836,3768618263,tier_3,2025-11-15,Bounced,false,false,false,false,Reminder,Product
EML018837,3768618263,tier_3,2025-08-18,Delivered,false,false,false,false,Reminder,Awareness
EML018838,1381854348,unidentified,2025-02-18,Delivered,true,false,false,false,Promo,Awareness
EML018839,1381854348,unidentified,2025-02-12,Delivered,true,false,false,false,Follow-up,Offer
EML018840,1381854348,unidentified,2025-07-01,Delivered,true,false,false,true,Follow-up,Offer
EML018841,9002246087,tier_1,2025-05-24,Delivered,false,false,false,false,Reminder,Generic
EML018842,9002246087,tier_1,2025-04-03,Delivered,true,false,false,false,Promo,Awareness
EML018843,9002246087,tier_1,2025-07-27,Delivered,true,false,false,false,Follow-up,Generic
EML018844,9002246087,tier_1,2025-10-24,Delivered,false,false,false,false,Education,Awareness
EML018845,9002246087,tier_1,2025-07-14,Delivered,false,false,false,false,Follow-up,Awareness
EML018846,9002246087,tier_1,2025-07-19,Delivered,true,true,false,false,Reminder,Offer
EML018847,9002246087,tier_1,2025-04-04,Delivered,false,false,false,false,Education,Generic
EML018848,9002246087,tier_1,2025-10-16,Delivered,true,false,false,false,Promo,Product
EML018849,9002246087,tier_1,2025-06-10,Delivered,false,false,false,false,Follow-up,Offer
EML018850,3100138779,tier_1,2025-02-22,Delivered,false,false,false,false,Reminder,Generic
EML018851,3100138779,tier_1,2025-04-26,Delivered,false,false,false,false,Follow-up,Product
EML018852,3100138779,tier_1,2025-11-13,Delivered,true,false,true,false,Reminder,Awareness
EML018853,3100138779,tier_1,2025-09-28,Delivered,false,false,false,false,Education,Product
EML018854,3100138779,tier_1,2025-01-07,Delivered,true,false,false,false,Education,Generic
EML018855,3100138779,tier_1,2025-07-25,Delivered,true,false,false,false,Education,Offer
EML018856,3100138779,tier_1,2025-04-21,Delivered,false,false,false,false,Reminder,Generic
EML018857,3100138779,tier_1,2025-01-12,Delivered,false,false,false,false,Education,Product
EML018858,3100138779,tier_1,2025-07-15,Delivered,true,false,false,false,Education,Offer
EML018859,3100138779,tier_1,2025-11-07,Delivered,true,false,false,false,Promo,Generic
EML018860,3100138779,tier_1,2025-02-16,Delivered,false,false,false,false,Promo,Generic
EML018861,3739545224,tier_3,2025-01-03,Delivered,true,false,false,false,Education,Generic
EML018862,3739545224,tier_3,2025-08-17,Delivered,false,false,false,false,Promo,Offer
EML018863,3739545224,tier_3,2025-10-01,Delivered,true,false,true,false,Promo,Generic
EML018864,3739545224,tier_3,2025-05-07,Delivered,false,false,false,false,Follow-up,Product
EML018865,3739545224,tier_3,2025-04-03,Delivered,false,false,false,false,Promo,Offer
EML018866,3739545224,tier_3,2025-07-18,Delivered,false,false,false,false,Education,Generic
EML018867,3739545224,tier_3,2025-01-04,Delivered,false,false,false,false,Education,Awareness
EML018868,7707744513,unidentified,2025-03-15,Delivered,false,false,false,false,Education,Awareness
EML018869,9498129277,tier_2,2025-12-20,Bounced,false,false,false,false,Follow-up,Offer
EML018870,9498129277,tier_2,2025-02-09,Delivered,false,false,false,false,Promo,Product
EML018871,9498129277,tier_2,2025-11-01,Delivered,false,false,false,false,Reminder,Product
EML018872,9498129277,tier_2,2025-07-16,Delivered,false,false,false,false,Follow-up,Offer
EML018873,9498129277,tier_2,2025-01-19,Delivered,true,false,false,true,Follow-up,Offer
EML018874,9498129277,tier_2,2025-02-16,Delivered,false,false,false,false,Education,Generic
EML018875,9498129277,tier_2,2025-07-04,Delivered,true,false,false,true,Education,Product
EML018876,9498129277,tier_2,2025-05-15,Delivered,true,false,false,false,Education,Awareness
EML018877,9498129277,tier_2,2025-08-14,Delivered,false,false,false,false,Follow-up,Product
EML018878,9517988199,tier_2,2025-09-21,Delivered,false,false,false,false,Reminder,Offer
EML018879,9517988199,tier_2,2025-04-11,Delivered,false,false,false,false,Reminder,Generic
EML018880,9517988199,tier_2,2025-11-02,Delivered,false,false,false,false,Education,Generic
EML018881,9517988199,tier_2,2025-11-24,Delivered,false,false,false,false,Reminder,Product
EML018882,9517988199,tier_2,2025-01-20,Delivered,false,false,false,false,Reminder,Product
EML018883,9517988199,tier_2,2025-08-03,Delivered,false,false,false,false,Reminder,Generic
EML018884,9517988199,tier_2,2025-08-30,Delivered,false,false,false,false,Follow-up,Generic
EML018885,9517988199,tier_2,2025-11-26,Delivered,false,false,false,false,Promo,Offer
EML018886,9517988199,tier_2,2025-01-16,Delivered,false,false,false,false,Education,Product
EML018887,5610111624,unidentified,2025-08-31,Delivered,false,false,false,false,Education,Product
EML018888,5610111624,unidentified,2025-06-05,Delivered,false,false,false,false,Reminder,Generic
EML018889,5610111624,unidentified,2025-10-28,Delivered,false,false,false,false,Reminder,Product
EML018890,6237755890,tier_2,2025-11-14,Delivered,false,false,false,false,Follow-up,Product
EML018891,6237755890,tier_2,2025-08-11,Delivered,false,false,false,false,Promo,Awareness
EML018892,6237755890,tier_2,2025-12-25,Delivered,false,false,false,false,Education,Generic
EML018893,6237755890,tier_2,2025-11-28,Delivered,false,false,false,false,Reminder,Generic
EML018894,6237755890,tier_2,2025-01-30,Delivered,false,false,false,false,Promo,Offer
EML018895,6237755890,tier_2,2025-09-13,Delivered,true,false,false,false,Promo,Product
EML018896,6237755890,tier_2,2025-08-07,Delivered,true,false,false,false,Follow-up,Product
EML018897,6237755890,tier_2,2025-09-13,Delivered,true,false,false,false,Education,Generic
EML018898,6237755890,tier_2,2025-05-30,Delivered,false,false,false,false,Reminder,Generic
EML018899,4675968373,tier_2,2025-01-03,Delivered,true,false,false,true,Education,Awareness
EML018900,4675968373,tier_2,2025-09-15,Delivered,false,false,false,false,Promo,Offer
EML018901,4675968373,tier_2,2025-04-09,Delivered,false,false,false,false,Promo,Product
EML018902,4675968373,tier_2,2025-04-03,Delivered,false,false,false,false,Follow-up,Product
EML018903,4675968373,tier_2,2025-05-24,Delivered,true,false,false,false,Education,Generic
EML018904,4675968373,tier_2,2025-02-19,Delivered,true,false,false,false,Reminder,Generic
EML018905,4675968373,tier_2,2025-08-06,Delivered,false,false,false,false,Follow-up,Awareness
EML018906,4783689076,tier_3,2025-02-25,Delivered,false,false,false,false,Promo,Offer
EML018907,4783689076,tier_3,2025-11-09,Bounced,false,false,false,false,Promo,Offer
EML018908,4783689076,tier_3,2025-04-15,Bounced,false,false,false,false,Education,Generic
EML018909,4783689076,tier_3,2025-02-17,Delivered,false,false,false,false,Follow-up,Product
EML018910,4783689076,tier_3,2025-04-16,Delivered,false,false,false,false,Promo,Generic
EML018911,4783689076,tier_3,2025-11-16,Delivered,true,false,false,false,Follow-up,Generic
EML018912,4783689076,tier_3,2025-09-26,Delivered,false,false,false,false,Promo,Generic
EML018913,9582846278,unidentified,2025-05-04,Delivered,false,false,false,false,Education,Generic
EML018914,9582846278,unidentified,2025-03-21,Delivered,true,false,false,false,Reminder,Product
EML018915,9582846278,unidentified,2025-04-04,Delivered,false,false,false,false,Promo,Product
EML018916,6793157163,tier_3,2025-07-24,Delivered,false,false,false,false,Education,Product
EML018917,6793157163,tier_3,2025-09-18,Delivered,false,false,false,false,Education,Product
EML018918,6793157163,tier_3,2025-07-22,Bounced,false,false,false,false,Promo,Generic
EML018919,6793157163,tier_3,2025-10-29,Delivered,false,false,false,false,Education,Awareness
EML018920,6793157163,tier_3,2025-03-31,Delivered,false,false,false,false,Follow-up,Generic
EML018921,1883572812,tier_2,2025-09-02,Delivered,true,false,false,false,Education,Generic
EML018922,1883572812,tier_2,2025-06-27,Delivered,false,false,false,false,Reminder,Product
EML018923,1883572812,tier_2,2025-03-06,Delivered,false,false,false,false,Promo,Awareness
EML018924,1883572812,tier_2,2025-03-01,Delivered,true,false,false,false,Follow-up,Awareness
EML018925,1883572812,tier_2,2025-11-17,Delivered,false,false,false,false,Education,Awareness
EML018926,1883572812,tier_2,2025-12-02,Delivered,false,false,false,false,Follow-up,Product
EML018927,1883572812,tier_2,2025-01-02,Delivered,false,false,false,false,Follow-up,Generic
EML018928,5690929237,unidentified,2025-06-19,Delivered,false,false,false,false,Promo,Offer
EML018929,4665638247,unidentified,2025-06-18,Delivered,false,false,false,false,Reminder,Generic
EML018930,7343019617,unidentified,2025-06-25,Delivered,false,false,false,false,Follow-up,Offer
EML018931,7343019617,unidentified,2025-05-26,Delivered,true,false,false,false,Follow-up,Offer
EML018932,7343019617,unidentified,2025-04-28,Delivered,false,false,false,false,Promo,Offer
EML018933,5624609759,unidentified,2025-01-04,Delivered,false,false,false,false,Follow-up,Awareness
EML018934,5624609759,unidentified,2025-03-22,Delivered,false,false,false,false,Reminder,Generic
EML018935,5624609759,unidentified,2025-05-03,Delivered,false,false,false,false,Education,Offer
EML018936,3146930099,tier_3,2025-11-28,Delivered,true,false,false,true,Reminder,Product
EML018937,3146930099,tier_3,2025-07-02,Delivered,false,false,false,false,Follow-up,Awareness
EML018938,3146930099,tier_3,2025-02-11,Delivered,false,false,false,false,Follow-up,Generic
EML018939,3146930099,tier_3,2025-10-05,Delivered,false,false,false,false,Promo,Product
EML018940,3146930099,tier_3,2025-06-20,Delivered,false,false,false,false,Education,Product
EML018941,3146930099,tier_3,2025-12-02,Delivered,true,false,false,true,Promo,Awareness
EML018942,3310421990,unidentified,2025-12-07,Delivered,false,false,false,false,Promo,Offer
EML018943,3310421990,unidentified,2025-05-07,Delivered,false,false,false,false,Reminder,Generic
EML018944,3310421990,unidentified,2025-09-11,Delivered,true,false,false,false,Education,Offer
EML018945,7296280746,tier_1,2025-03-22,Delivered,false,false,false,false,Reminder,Generic
EML018946,7296280746,tier_1,2025-04-04,Delivered,true,true,false,false,Education,Awareness
EML018947,7296280746,tier_1,2025-09-01,Delivered,false,false,false,false,Education,Awareness
EML018948,7296280746,tier_1,2025-01-20,Delivered,true,false,false,true,Reminder,Offer
EML018949,7296280746,tier_1,2025-03-03,Delivered,true,false,false,false,Follow-up,Offer
EML018950,7296280746,tier_1,2025-04-22,Delivered,false,false,false,false,Education,Product
EML018951,7296280746,tier_1,2025-10-04,Delivered,false,false,false,false,Promo,Product
EML018952,7296280746,tier_1,2025-08-14,Delivered,false,false,false,false,Reminder,Product
EML018953,7296280746,tier_1,2025-03-04,Delivered,false,false,false,false,Follow-up,Generic
EML018954,7296280746,tier_1,2025-10-16,Delivered,false,false,false,false,Reminder,Generic
EML018955,7296280746,tier_1,2025-07-15,Delivered,true,false,false,false,Follow-up,Generic
EML018956,7296280746,tier_1,2025-03-19,Delivered,true,false,false,false,Reminder,Awareness
EML018957,7635873070,tier_2,2025-10-09,Delivered,false,false,false,false,Reminder,Awareness
EML018958,7635873070,tier_2,2025-05-23,Bounced,false,false,false,false,Education,Product
EML018959,7635873070,tier_2,2025-06-04,Delivered,true,false,false,false,Education,Product
EML018960,7635873070,tier_2,2025-11-27,Delivered,false,false,false,false,Education,Offer
EML018961,7635873070,tier_2,2025-07-19,Delivered,false,false,false,false,Education,Generic
EML018962,7635873070,tier_2,2025-11-16,Delivered,false,false,false,false,Reminder,Offer
EML018963,7635873070,tier_2,2025-09-01,Delivered,true,false,false,false,Education,Generic
EML018964,7635873070,tier_2,2025-09-13,Delivered,false,false,false,false,Follow-up,Offer
EML018965,2707920535,tier_2,2025-04-29,Delivered,false,false,false,false,Reminder,Awareness
EML018966,2707920535,tier_2,2025-09-02,Delivered,true,false,false,false,Reminder,Offer
EML018967,2707920535,tier_2,2025-06-29,Delivered,false,false,false,false,Follow-up,Offer
EML018968,2707920535,tier_2,2025-10-07,Delivered,true,false,false,false,Promo,Awareness
EML018969,2707920535,tier_2,2025-01-26,Delivered,false,false,false,false,Promo,Offer
EML018970,2707920535,tier_2,2025-05-07,Delivered,false,false,false,false,Education,Generic
EML018971,2707920535,tier_2,2025-12-02,Delivered,false,false,false,false,Follow-up,Generic
EML018972,2707920535,tier_2,2025-04-14,Delivered,false,false,false,false,Promo,Offer
EML018973,2707920535,tier_2,2025-05-13,Delivered,true,true,false,false,Education,Generic
EML018974,8521748157,tier_2,2025-05-23,Delivered,false,false,false,false,Follow-up,Offer
EML018975,8521748157,tier_2,2025-01-18,Delivered,false,false,false,false,Promo,Generic
EML018976,8521748157,tier_2,2025-08-24,Delivered,false,false,false,false,Education,Generic
EML018977,8521748157,tier_2,2025-07-29,Delivered,false,false,false,false,Follow-up,Offer
EML018978,8521748157,tier_2,2025-03-16,Delivered,false,false,false,false,Follow-up,Generic
EML018979,8521748157,tier_2,2025-02-03,Delivered,false,false,false,false,Reminder,Offer
EML018980,8521748157,tier_2,2025-07-30,Delivered,false,false,false,false,Education,Awareness
EML018981,8521748157,tier_2,2025-03-16,Delivered,true,false,true,false,Promo,Generic
EML018982,8521748157,tier_2,2025-09-04,Delivered,false,false,false,false,Reminder,Product
EML018983,1953428881,unidentified,2025-01-06,Delivered,true,false,false,false,Promo,Offer
EML018984,1953428881,unidentified,2025-01-24,Delivered,false,false,false,false,Reminder,Generic
EML018985,7225442402,tier_1,2025-08-09,Delivered,false,false,false,false,Follow-up,Generic
EML018986,7225442402,tier_1,2025-11-29,Delivered,false,false,false,false,Promo,Product
EML018987,7225442402,tier_1,2025-07-31,Delivered,false,false,false,false,Promo,Offer
EML018988,7225442402,tier_1,2025-06-24,Delivered,true,false,false,false,Follow-up,Awareness
EML018989,7225442402,tier_1,2025-04-22,Delivered,true,false,false,false,Promo,Awareness
EML018990,7225442402,tier_1,2025-04-28,Delivered,true,false,false,false,Education,Product
EML018991,7225442402,tier_1,2025-09-30,Delivered,false,false,false,false,Follow-up,Offer
EML018992,7225442402,tier_1,2025-03-31,Delivered,false,false,false,false,Reminder,Awareness
EML018993,7225442402,tier_1,2025-07-06,Delivered,true,false,false,false,Follow-up,Product
EML018994,7225442402,tier_1,2025-03-26,Delivered,false,false,false,false,Promo,Awareness
EML018995,1317622800,unidentified,2025-07-09,Delivered,false,false,false,false,Reminder,Generic
EML018996,1317622800,unidentified,2025-08-27,Delivered,true,false,false,false,Reminder,Offer
EML018997,1317622800,unidentified,2025-05-21,Delivered,false,false,false,false,Promo,Awareness
EML018998,1707387403,unidentified,2025-10-22,Delivered,false,false,false,false,Education,Offer
EML018999,1707387403,unidentified,2025-03-28,Delivered,true,false,false,false,Reminder,Generic
EML019000,1707387403,unidentified,2025-07-10,Delivered,false,false,false,false,Reminder,Generic
EML019001,8757733656,unidentified,2025-08-13,Delivered,false,false,false,false,Reminder,Offer
EML019002,2547778308,tier_1,2025-03-13,Delivered,true,false,false,false,Follow-up,Awareness
EML019003,2547778308,tier_1,2025-02-18,Delivered,false,false,false,false,Promo,Awareness
EML019004,2547778308,tier_1,2025-04-09,Delivered,true,false,false,false,Follow-up,Awareness
EML019005,2547778308,tier_1,2025-10-06,Delivered,false,false,false,false,Promo,Offer
EML019006,2547778308,tier_1,2025-12-02,Delivered,true,false,false,false,Follow-up,Awareness
EML019007,2547778308,tier_1,2025-11-28,Delivered,false,false,false,false,Reminder,Product
EML019008,2547778308,tier_1,2025-12-26,Delivered,true,false,true,false,Reminder,Awareness
EML019009,2547778308,tier_1,2025-11-05,Delivered,false,false,false,false,Reminder,Generic
EML019010,2547778308,tier_1,2025-07-13,Delivered,true,true,false,true,Reminder,Generic
EML019011,3318449060,unidentified,2025-09-29,Delivered,true,false,false,true,Reminder,Generic
EML019012,3318449060,unidentified,2025-12-30,Delivered,false,false,false,false,Follow-up,Offer
EML019013,3318449060,unidentified,2025-06-22,Delivered,false,false,false,false,Reminder,Awareness
EML019014,5700234703,tier_2,2025-10-22,Delivered,false,false,false,false,Education,Offer
EML019015,5700234703,tier_2,2025-11-26,Delivered,false,false,false,false,Reminder,Generic
EML019016,5700234703,tier_2,2025-11-13,Delivered,false,false,false,false,Reminder,Offer
EML019017,5700234703,tier_2,2025-06-16,Delivered,true,true,false,false,Education,Awareness
EML019018,5700234703,tier_2,2025-09-17,Delivered,false,false,false,false,Education,Offer
EML019019,5700234703,tier_2,2025-09-21,Delivered,false,false,false,false,Education,Product
EML019020,4029359143,tier_3,2025-10-29,Delivered,false,false,false,false,Reminder,Generic
EML019021,4029359143,tier_3,2025-07-29,Delivered,false,false,false,false,Promo,Generic
EML019022,4029359143,tier_3,2025-12-03,Delivered,true,false,false,false,Reminder,Product
EML019023,4029359143,tier_3,2025-02-27,Delivered,false,false,false,false,Education,Product
EML019024,4029359143,tier_3,2025-06-16,Delivered,true,false,false,false,Education,Awareness
EML019025,4029359143,tier_3,2025-05-05,Delivered,false,false,false,false,Follow-up,Awareness
EML019026,6919068124,tier_1,2025-02-16,Bounced,false,false,false,false,Reminder,Awareness
EML019027,6919068124,tier_1,2025-06-14,Delivered,false,false,false,false,Promo,Awareness
EML019028,6919068124,tier_1,2025-12-17,Delivered,false,false,false,false,Reminder,Awareness
EML019029,6919068124,tier_1,2025-11-13,Delivered,false,false,false,false,Follow-up,Generic
EML019030,6919068124,tier_1,2025-07-28,Delivered,true,false,false,false,Follow-up,Awareness
EML019031,6919068124,tier_1,2025-04-30,Delivered,false,false,false,false,Promo,Generic
EML019032,6919068124,tier_1,2025-11-18,Delivered,true,false,false,false,Follow-up,Generic
EML019033,6919068124,tier_1,2025-11-14,Delivered,false,false,false,false,Promo,Offer
EML019034,9428164301,tier_2,2025-10-22,Delivered,false,false,false,false,Education,Generic
EML019035,9428164301,tier_2,2025-07-27,Delivered,false,false,false,false,Follow-up,Product
EML019036,9428164301,tier_2,2025-11-09,Delivered,false,false,false,false,Reminder,Awareness
EML019037,9428164301,tier_2,2025-07-13,Delivered,false,false,false,false,Reminder,Awareness
EML019038,9428164301,tier_2,2025-03-04,Delivered,false,false,false,false,Promo,Offer
EML019039,9428164301,tier_2,2025-08-21,Delivered,false,false,false,false,Reminder,Awareness
EML019040,7653229405,tier_3,2025-08-16,Delivered,false,false,false,false,Education,Offer
EML019041,7653229405,tier_3,2025-03-28,Delivered,false,false,false,false,Education,Offer
EML019042,7653229405,tier_3,2025-04-07,Delivered,false,false,false,false,Reminder,Product
EML019043,7653229405,tier_3,2025-09-03,Delivered,false,false,false,false,Follow-up,Awareness
EML019044,7653229405,tier_3,2025-08-04,Delivered,false,false,false,false,Reminder,Product
EML019045,7653229405,tier_3,2025-09-10,Bounced,false,false,false,false,Education,Offer
EML019046,9249635101,tier_3,2025-06-04,Delivered,false,false,false,false,Promo,Awareness
EML019047,9249635101,tier_3,2025-01-24,Delivered,false,false,false,false,Promo,Awareness
EML019048,9249635101,tier_3,2025-02-09,Delivered,false,false,false,false,Education,Awareness
EML019049,9249635101,tier_3,2025-02-17,Delivered,false,false,false,false,Promo,Generic
EML019050,9249635101,tier_3,2025-10-06,Bounced,false,false,false,false,Promo,Offer
EML019051,9249635101,tier_3,2025-01-06,Bounced,false,false,false,false,Promo,Awareness
EML019052,9249635101,tier_3,2025-10-22,Delivered,false,false,false,false,Reminder,Offer
EML019053,5482418854,tier_2,2025-04-12,Delivered,true,false,false,false,Reminder,Awareness
EML019054,5482418854,tier_2,2025-12-07,Delivered,true,false,false,false,Education,Offer
EML019055,5482418854,tier_2,2025-04-29,Delivered,true,false,false,false,Promo,Product
EML019056,5482418854,tier_2,2025-07-31,Delivered,false,false,false,false,Education,Product
EML019057,5482418854,tier_2,2025-09-10,Delivered,true,false,false,false,Follow-up,Product
EML019058,5482418854,tier_2,2025-03-10,Delivered,false,false,false,false,Promo,Product
EML019059,5482418854,tier_2,2025-12-13,Delivered,true,false,false,false,Education,Generic
EML019060,5482418854,tier_2,2025-09-03,Delivered,false,false,false,false,Promo,Awareness
EML019061,5482418854,tier_2,2025-03-01,Delivered,false,false,false,false,Promo,Awareness
EML019062,5997575677,tier_2,2025-10-29,Delivered,false,false,false,false,Reminder,Product
EML019063,5997575677,tier_2,2025-01-11,Delivered,false,false,false,false,Education,Awareness
EML019064,5997575677,tier_2,2025-01-21,Delivered,true,false,false,false,Follow-up,Offer
EML019065,5997575677,tier_2,2025-12-10,Delivered,false,false,false,false,Follow-up,Offer
EML019066,5997575677,tier_2,2025-10-04,Delivered,false,false,false,false,Follow-up,Awareness
EML019067,5997575677,tier_2,2025-02-13,Delivered,false,false,false,false,Promo,Generic
EML019068,1281703172,tier_3,2025-10-22,Delivered,false,false,false,false,Promo,Generic
EML019069,1281703172,tier_3,2025-11-08,Delivered,true,false,false,false,Promo,Generic
EML019070,1281703172,tier_3,2025-01-07,Delivered,false,false,false,false,Follow-up,Awareness
EML019071,1281703172,tier_3,2025-04-28,Delivered,false,false,false,false,Education,Offer
EML019072,1281703172,tier_3,2025-06-06,Delivered,false,false,false,false,Reminder,Generic
EML019073,1281703172,tier_3,2025-04-23,Delivered,false,false,false,false,Follow-up,Generic
EML019074,1281703172,tier_3,2025-03-22,Bounced,false,false,false,false,Reminder,Awareness
EML019075,7957357088,tier_2,2025-09-11,Delivered,true,false,false,false,Follow-up,Offer
EML019076,7957357088,tier_2,2025-10-27,Delivered,false,false,false,false,Education,Generic
EML019077,7957357088,tier_2,2025-02-17,Delivered,true,false,false,false,Follow-up,Offer
EML019078,7957357088,tier_2,2025-05-31,Delivered,true,false,false,false,Reminder,Awareness
EML019079,7957357088,tier_2,2025-08-24,Delivered,true,false,false,false,Promo,Awareness
EML019080,7957357088,tier_2,2025-11-22,Delivered,false,false,false,false,Reminder,Product
EML019081,6160489844,tier_3,2025-09-14,Delivered,false,false,false,false,Promo,Offer
EML019082,6160489844,tier_3,2025-10-04,Delivered,true,true,false,false,Follow-up,Offer
EML019083,6160489844,tier_3,2025-06-28,Delivered,false,false,false,false,Education,Product
EML019084,6160489844,tier_3,2025-01-28,Delivered,true,false,false,false,Reminder,Product
EML019085,6160489844,tier_3,2025-08-08,Delivered,false,false,false,false,Follow-up,Offer
