ID,HCP_ID,HCO_ID,TARGET_TYPE,HCP_TARGET_FLAG,COUNTRY,HCO_TARGET_FLAG,AREA_ID,AREA_NAME,TERRITORY_ID,TERRITORY_NAME,ZIP_CODE
5978780337,A3AEJD884934,HCO_0029,unidentified,0,USA,1,A04,Area_4,T046,Territory_46,10183
2766569096,8VB4G6LZ6862,HCO_0004,tier_1,1,USA,1,A05,Area_5,T059,Territory_59,10234
7012962592,8R4K24QFK951,HCO_0093,tier_1,1,USA,0,A08,Area_8,T103,Territory_103,10408
4518576239,1R006W3E93OB,HCO_0036,tier_1,1,USA,0,A03,Area_3,T040,Territory_40,10157
6918363339,M9G7M1I504B1,HCO_0036,tier_2,1,USA,0,A12,Area_12,T154,Territory_154,10613
8859313201,32XNH37845ZT,HCO_0009,tier_3,1,USA,0,A12,Area_12,T160,Territory_160,10638
4208657472,1AT017X8AO52,HCO_0041,unidentified,0,USA,1,A08,Area_8,T109,Territory_109,10434
1563399146,S1G9X1845PT2,HCO_0014,tier_1,1,USA,1,A04,Area_4,T053,Territory_53,10210
8718823209,G692VN64M08P,HCO_0008,tier_3,1,USA,0,A08,Area_8,T105,Territory_105,10416
2384060206,1AZ3PFX56283,HCO_0051,unidentified,0,USA,1,A08,Area_8,T107,Territory_107,10427
1316381641,N68R434IC60R,HCO_0060,tier_2,1,USA,0,A08,Area_8,T097,Territory_97,10386
1944588860,0MY4RS39Y063,HCO_0085,tier_2,1,USA,1,A04,Area_4,T049,Territory_49,10195
6160295573,W2A9647LEZ53,HCO_0091,tier_1,1,USA,1,A05,Area_5,T065,Territory_65,10256
6128900452,P4QRC12280F3,HCO_0001,tier_3,1,USA,1,A12,Area_12,T161,Territory_161,10643
6241064557,825380BWIJO9,HCO_0005,tier_3,1,USA,1,A01,Area_1,T011,Territory_11,10043
6643081299,8CM5E2G6K761,HCO_0003,unidentified,0,USA,1,A03,Area_3,T033,Territory_33,10129
5015820948,TO326Z59UJ35,HCO_0091,tier_1,1,USA,1,A02,Area_2,T019,Territory_19,10072
2355851954,6I40C669GXV1,HCO_0057,unidentified,0,USA,1,A03,Area_3,T030,Territory_30,10117
9121145113,K759F63TT07U,HCO_0069,tier_1,1,USA,0,A10,Area_10,T126,Territory_126,10500
1564898740,8225O2CQA5Y0,HCO_0024,tier_2,1,USA,0,A04,Area_4,T047,Territory_47,10186
2778963272,H63A53T9PE24,HCO_0077,unidentified,0,USA,1,A04,Area_4,T043,Territory_43,10170
7404192080,Z9A7889Q87YZ,HCO_0064,tier_2,1,USA,0,A14,Area_14,T175,Territory_175,10699
8763775981,D94D69MM125H,HCO_0033,tier_3,1,USA,1,A06,Area_6,T073,Territory_73,10290
3699262125,81ZI0751S1DA,HCO_0083,unidentified,0,USA,0,A06,Area_6,T073,Territory_73,10290
6140419793,153V28HS54BZ,HCO_0031,unidentified,0,USA,1,A02,Area_2,T028,Territory_28,10108
8343038852,1H3610A35JZZ,HCO_0040,tier_3,1,USA,0,A08,Area_8,T102,Territory_102,10405
5744622529,96N8X5KLN231,HCO_0036,tier_2,1,USA,0,A02,Area_2,T023,Territory_23,10091
9742061730,58R572OP6W0B,HCO_0055,tier_3,1,USA,0,A04,Area_4,T052,Territory_52,10205
1096781023,Y063113TV3UT,HCO_0019,tier_2,1,USA,0,A10,Area_10,T133,Territory_133,10528
7776788078,6LBW127B97J9,HCO_0012,unidentified,0,USA,1,A09,Area_9,T121,Territory_121,10483
6681491059,0BD0F1646BD8,HCO_0053,tier_3,1,USA,0,A02,Area_2,T028,Territory_28,10108
4591375053,RC2I129BV021,HCO_0028,tier_2,1,USA,0,A05,Area_5,T059,Territory_59,10232
3136630516,77Z9464IKO5W,HCO_0049,tier_1,1,USA,0,A08,Area_8,T100,Territory_100,10397
9160470506,K6O09715S1OP,HCO_0037,tier_1,1,USA,1,A02,Area_2,T022,Territory_22,10084
3053864001,O12B36R193EA,HCO_0043,unidentified,0,USA,1,A05,Area_5,T062,Territory_62,10247
1653845615,8A8JB2H5S180,HCO_0061,unidentified,0,USA,1,A12,Area_12,T158,Territory_158,10630
6555577493,PP68J20P11I8,HCO_0009,tier_2,1,USA,0,A09,Area_9,T113,Territory_113,10449
1753633992,47ARY51C203P,HCO_0099,tier_3,1,USA,0,A09,Area_9,T114,Territory_114,10452
4106035667,04J1Z52KG61O,HCO_0074,tier_3,1,USA,1,A13,Area_13,T170,Territory_170,10677
5234898588,1X24CD270A5T,HCO_0032,tier_3,1,USA,0,A15,Area_15,T197,Territory_197,10785
6863537363,5DJMR286423V,HCO_0095,unidentified,0,USA,1,A14,Area_14,T186,Territory_186,10742
9433122222,2L5141M6MCZ6,HCO_0018,unidentified,0,USA,1,A01,Area_1,T012,Territory_12,10044
1390206155,086T2WB42W7N,HCO_0023,unidentified,0,USA,1,A03,Area_3,T040,Territory_40,10158
9086690364,3KBL7B15934A,HCO_0026,unidentified,0,USA,0,A05,Area_5,T065,Territory_65,10257
9337865153,U7Z8N485TV54,HCO_0025,tier_3,1,USA,1,A07,Area_7,T090,Territory_90,10359
9765514690,70YF537PB1S9,HCO_0005,unidentified,0,USA,1,A04,Area_4,T052,Territory_52,10204
1680262805,008WI5LX40U8,HCO_0074,tier_2,1,USA,1,A08,Area_8,T101,Territory_101,10403
2007956087,5RZ62I6RQ623,HCO_0014,tier_1,1,USA,1,A03,Area_3,T040,Territory_40,10158
6273630610,F0X0716ZU53N,HCO_0040,unidentified,0,USA,0,A10,Area_10,T130,Territory_130,10516
3460038914,M00P1877K0TA,HCO_0055,unidentified,0,USA,0,A05,Area_5,T058,Territory_58,10229
4894690914,1009JS2C79ZM,HCO_0002,tier_1,1,USA,1,A12,Area_12,T161,Territory_161,10641
8267595336,HY73Y9I4S537,HCO_0017,tier_1,1,USA,1,A07,Area_7,T086,Territory_86,10343
8303112350,03TM7LM2G823,HCO_0021,tier_2,1,USA,0,A01,Area_1,T007,Territory_7,10027
3745418711,C2041IK1A78E,HCO_0010,tier_1,1,USA,1,A02,Area_2,T018,Territory_18,10069
3665254905,2OX23T02EL19,HCO_0010,unidentified,0,USA,1,A12,Area_12,T155,Territory_155,10618
9105020823,DM97712A0S7S,HCO_0034,unidentified,0,USA,1,A11,Area_11,T143,Territory_143,10569
8433632412,U529590YN1LS,HCO_0030,tier_2,1,USA,1,A03,Area_3,T037,Territory_37,10146
7865794956,5401OPPK89A6,HCO_0028,tier_3,1,USA,0,A02,Area_2,T015,Territory_15,10056
1187568454,S2YO0504HJ61,HCO_0022,tier_1,1,USA,1,A14,Area_14,T176,Territory_176,10700
6524672072,37K45U034UHT,HCO_0055,unidentified,0,USA,0,A08,Area_8,T105,Territory_105,10416
9533359718,141ZN785LQX5,HCO_0055,tier_2,1,USA,0,A12,Area_12,T159,Territory_159,10633
9768432132,RW5ZB4Y63825,HCO_0045,tier_2,1,USA,1,A14,Area_14,T186,Territory_186,10742
2906800900,V04T5MX6L329,HCO_0056,tier_3,1,USA,1,A07,Area_7,T095,Territory_95,10376
1677984549,1HG1CR55861N,HCO_0034,unidentified,0,USA,1,A03,Area_3,T037,Territory_37,10144
8447811819,10U708M5X0OL,HCO_0042,tier_2,1,USA,1,A14,Area_14,T176,Territory_176,10701
8707883094,36ZD93EX563E,HCO_0013,tier_3,1,USA,0,A01,Area_1,T002,Territory_2,10007
4050453159,10A6519XLTA2,HCO_0093,tier_3,1,USA,0,A01,Area_1,T001,Territory_1,10000
2462042827,2DTY65280Q2D,HCO_0081,tier_3,1,USA,0,A08,Area_8,T100,Territory_100,10396
8189120169,36UI6A8FQ410,HCO_0070,tier_3,1,USA,0,A05,Area_5,T058,Territory_58,10228
1336629913,JA06B1Y1449U,HCO_0047,tier_1,1,USA,1,A11,Area_11,T145,Territory_145,10576
2053738751,516F4R5E3I9G,HCO_0063,tier_3,1,USA,1,A01,Area_1,T006,Territory_6,10023
3487739719,I0S32EG4049Q,HCO_0026,unidentified,0,USA,0,A11,Area_11,T147,Territory_147,10587
8004728897,3L97475VBUD8,HCO_0048,tier_2,1,USA,1,A06,Area_6,T073,Territory_73,10291
1584436975,5JF3425CO5I7,HCO_0058,tier_2,1,USA,1,A09,Area_9,T116,Territory_116,10461
7359255583,SHC8659186MR,HCO_0037,tier_3,1,USA,1,A14,Area_14,T175,Territory_175,10699
4589056058,82B69GZ984KL,HCO_0041,tier_1,1,USA,1,A12,Area_12,T157,Territory_157,10626
5162940871,7P38019W9TBB,HCO_0005,tier_3,1,USA,1,A07,Area_7,T089,Territory_89,10355
4537933841,595ULEC16C72,HCO_0017,tier_2,1,USA,1,A10,Area_10,T123,Territory_123,10489
9356513562,1B5E61OF779E,HCO_0051,tier_1,1,USA,1,A09,Area_9,T117,Territory_117,10466
7539881050,8W9D19E1Q4Y4,HCO_0027,tier_1,1,USA,0,A05,Area_5,T058,Territory_58,10229
2304024173,9T3M551C1F9E,HCO_0041,tier_1,1,USA,1,A06,Area_6,T074,Territory_74,10293
2586226829,ZDF97O91A831,HCO_0077,tier_2,1,USA,1,A08,Area_8,T100,Territory_100,10398
1250528543,00W49B98GOS7,HCO_0023,tier_1,1,USA,1,A03,Area_3,T042,Territory_42,10166
2664882492,BK71X56D664T,HCO_0052,unidentified,0,USA,0,A15,Area_15,T190,Territory_190,10756
7938917978,H9L37N2DX043,HCO_0029,unidentified,0,USA,1,A09,Area_9,T111,Territory_111,10442
6102031172,CR2Q1Q45V748,HCO_0002,unidentified,0,USA,1,A03,Area_3,T037,Territory_37,10144
2056889806,XN1H18SB1442,HCO_0047,tier_1,1,USA,1,A09,Area_9,T118,Territory_118,10471
5987282518,1W9T781LB76C,HCO_0028,unidentified,0,USA,0,A14,Area_14,T182,Territory_182,10725
8370596016,23Z433K7GJ9Y,HCO_0092,tier_3,1,USA,1,A08,Area_8,T103,Territory_103,10409
9290886646,V870FM791CO9,HCO_0013,tier_2,1,USA,0,A12,Area_12,T161,Territory_161,10642
5171360768,D5L65T9H124Z,HCO_0024,tier_1,1,USA,0,A04,Area_4,T054,Territory_54,10215
7855408207,57415QULO7C7,HCO_0085,tier_2,1,USA,1,A08,Area_8,T108,Territory_108,10431
3869557875,373PTO8951PO,HCO_0012,tier_3,1,USA,1,A09,Area_9,T118,Territory_118,10471
7603149363,3O69D57J1J5I,HCO_0015,unidentified,0,USA,1,A09,Area_9,T114,Territory_114,10455
5488127021,D78635R9RD3Z,HCO_0019,unidentified,0,USA,0,A09,Area_9,T119,Territory_119,10474
2070103163,3ZV6M6H9667R,HCO_0057,tier_2,1,USA,1,A07,Area_7,T087,Territory_87,10346
1653877113,B1382ZQ97W1D,HCO_0089,unidentified,0,USA,1,A13,Area_13,T171,Territory_171,10683
1492076799,12YDR855B8F4,HCO_0031,tier_3,1,USA,1,A03,Area_3,T035,Territory_35,10137
3544043944,7PX87K7S115B,HCO_0065,tier_2,1,USA,1,A05,Area_5,T063,Territory_63,10249
7858504476,8Y343O813PRX,HCO_0029,tier_3,1,USA,1,A14,Area_14,T183,Territory_183,10729
9240746455,YWL4D709B457,HCO_0016,tier_1,1,USA,1,A11,Area_11,T146,Territory_146,10581
3179363426,Y110U58SB15R,HCO_0058,tier_2,1,USA,1,A14,Area_14,T187,Territory_187,10746
5737319533,8RW0V1T796Q2,HCO_0091,tier_1,1,USA,1,A09,Area_9,T119,Territory_119,10475
3719496514,9F0MJ4Y5I658,HCO_0008,tier_3,1,USA,0,A07,Area_7,T096,Territory_96,10382
9742172455,F98N6R317F8R,HCO_0008,tier_2,1,USA,0,A04,Area_4,T055,Territory_55,10219
6211852780,F5L5FP47V282,HCO_0051,tier_3,1,USA,1,A03,Area_3,T037,Territory_37,10147
6102620396,427BX1846RFA,HCO_0084,unidentified,0,USA,1,A02,Area_2,T028,Territory_28,10111
2796487572,H8139C26S0VQ,HCO_0045,unidentified,0,USA,1,A06,Area_6,T077,Territory_77,10307
9378861663,NOT3630N0T75,HCO_0021,tier_3,1,USA,0,A01,Area_1,T014,Territory_14,10053
6653407156,M29I6J8243ZH,HCO_0053,tier_2,1,USA,0,A04,Area_4,T056,Territory_56,10222
5957922046,27W98BAS196O,HCO_0042,unidentified,0,USA,1,A11,Area_11,T142,Territory_142,10565
7160253342,X23LMY2K1983,HCO_0017,tier_1,1,USA,1,A13,Area_13,T169,Territory_169,10675
6521713891,KV08U4I12A41,HCO_0088,tier_2,1,USA,0,A10,Area_10,T133,Territory_133,10531
1437931907,9A192U5DM3D9,HCO_0099,tier_3,1,USA,0,A04,Area_4,T047,Territory_47,10187
5613445164,D938Z147UZS2,HCO_0010,tier_3,1,USA,1,A01,Area_1,T007,Territory_7,10025
3962575439,CHT4Q9393V45,HCO_0072,tier_2,1,USA,1,A08,Area_8,T099,Territory_99,10393
1797412630,JX4ZX2979L59,HCO_0080,tier_2,1,USA,1,A05,Area_5,T070,Territory_70,10277
8523029677,K18O4Z725SB4,HCO_0042,unidentified,0,USA,1,A13,Area_13,T165,Territory_165,10659
1461997269,0537X0EO4IR6,HCO_0047,tier_2,1,USA,1,A11,Area_11,T148,Territory_148,10589
9151493540,5A71JYP150Z4,HCO_0073,tier_3,1,USA,0,A03,Area_3,T039,Territory_39,10155
6875066562,QB25F35ST243,HCO_0037,tier_1,1,USA,1,A06,Area_6,T082,Territory_82,10327
8102558555,V8O585785OFP,HCO_0054,unidentified,0,USA,1,A05,Area_5,T063,Territory_63,10249
5532663580,8673IF7RF3Q2,HCO_0041,tier_1,1,USA,1,A15,Area_15,T196,Territory_196,10783
6681273926,42DW8757V5UC,HCO_0057,unidentified,0,USA,1,A06,Area_6,T081,Territory_81,10320
8367229851,7Q2N9RZ2Q106,HCO_0095,tier_2,1,USA,1,A13,Area_13,T174,Territory_174,10692
7770238075,K9L889Q58HN5,HCO_0026,unidentified,0,USA,0,A02,Area_2,T017,Territory_17,10064
3640327041,59D6W0I34OM6,HCO_0090,tier_1,1,USA,0,A01,Area_1,T006,Territory_6,10020
3737836964,9784H84FWI9Q,HCO_0097,tier_2,1,USA,1,A01,Area_1,T014,Territory_14,10054
2052631911,2755F1SJ5YB2,HCO_0054,tier_3,1,USA,1,A02,Area_2,T024,Territory_24,10094
2994836268,ACT33W8793K2,HCO_0047,unidentified,0,USA,1,A07,Area_7,T092,Territory_92,10365
8741852111,Y31LL34A97T9,HCO_0004,tier_1,1,USA,1,A15,Area_15,T191,Territory_191,10761
8249214691,Q3W2624NFV07,HCO_0038,tier_2,1,USA,1,A04,Area_4,T055,Territory_55,10218
4277284485,83V3EU39XS20,HCO_0019,tier_1,1,USA,0,A02,Area_2,T017,Territory_17,10066
3580448842,3W7U1R71PY45,HCO_0040,tier_1,1,USA,0,A12,Area_12,T160,Territory_160,10638
6918764671,LW628G6036TG,HCO_0071,tier_1,1,USA,1,A12,Area_12,T150,Territory_150,10599
6564298381,2CL4M102HU00,HCO_0055,unidentified,0,USA,0,A09,Area_9,T122,Territory_122,10486
5352146068,08A8435BBAN7,HCO_0010,unidentified,0,USA,1,A14,Area_14,T181,Territory_181,10721
2920706765,RT8283XJK952,HCO_0074,tier_1,1,USA,1,A06,Area_6,T075,Territory_75,10298
9945459094,K99W7248ZW3C,HCO_0034,unidentified,0,USA,1,A02,Area_2,T026,Territory_26,10101
3794390832,KD285X870Y0M,HCO_0002,unidentified,0,USA,1,A03,Area_3,T039,Territory_39,10153
4891129588,9D729O8YF08M,HCO_0047,tier_3,1,USA,1,A08,Area_8,T107,Territory_107,10424
8628385123,2XA04N0150QI,HCO_0088,tier_1,1,USA,0,A11,Area_11,T137,Territory_137,10547
7080342532,7SW1R325H16Z,HCO_0053,tier_3,1,USA,0,A03,Area_3,T041,Territory_41,10163
8611394021,0VN36AO301B7,HCO_0065,unidentified,0,USA,1,A14,Area_14,T180,Territory_180,10718
7158457669,Z7974Q26X3VQ,HCO_0046,unidentified,0,USA,1,A14,Area_14,T177,Territory_177,10705
7300519137,U309H7322BVR,HCO_0084,tier_2,1,USA,1,A03,Area_3,T030,Territory_30,10117
3373469840,I7PC919777BB,HCO_0003,tier_3,1,USA,1,A09,Area_9,T114,Territory_114,10452
8806831223,90N0O256H6EH,HCO_0003,unidentified,0,USA,1,A15,Area_15,T194,Territory_194,10772
3722567306,C183638U5EYX,HCO_0001,unidentified,0,USA,1,A03,Area_3,T035,Territory_35,10139
9154504867,9B0WDA368K85,HCO_0027,unidentified,0,USA,0,A09,Area_9,T122,Territory_122,10487
5412697796,1E047HNT511G,HCO_0048,tier_3,1,USA,1,A10,Area_10,T123,Territory_123,10489
6058823903,67FO964UU7K0,HCO_0053,tier_1,1,USA,0,A15,Area_15,T197,Territory_197,10784
9557232004,US2P8491O54N,HCO_0031,unidentified,0,USA,1,A12,Area_12,T151,Territory_151,10602
8556900178,U848Q5C531PC,HCO_0087,tier_1,1,USA,1,A09,Area_9,T113,Territory_113,10449
7406200613,WH67N2H900I3,HCO_0023,tier_3,1,USA,1,A09,Area_9,T115,Territory_115,10456
7319675050,CZX7838I6J20,HCO_0085,tier_3,1,USA,1,A10,Area_10,T126,Territory_126,10502
9772553693,5285Y2C2M6ZC,HCO_0006,unidentified,0,USA,0,A07,Area_7,T087,Territory_87,10344
5711991644,R6P338N10R6U,HCO_0033,tier_2,1,USA,1,A07,Area_7,T095,Territory_95,10376
5029758078,507N3O5V09FD,HCO_0058,tier_3,1,USA,1,A04,Area_4,T046,Territory_46,10181
6985571362,YKQ892J83U02,HCO_0060,tier_3,1,USA,0,A12,Area_12,T160,Territory_160,10638
5632246595,6KB58A573O0K,HCO_0047,unidentified,0,USA,1,A13,Area_13,T174,Territory_174,10695
7150811779,FR044C115ZY6,HCO_0033,tier_2,1,USA,1,A03,Area_3,T039,Territory_39,10152
8620509979,O130Q9MV49V3,HCO_0052,tier_2,1,USA,0,A13,Area_13,T172,Territory_172,10685
9450913360,W9520IU22PT7,HCO_0001,unidentified,0,USA,1,A13,Area_13,T163,Territory_163,10650
9198554269,0J4LXMP27604,HCO_0056,unidentified,0,USA,1,A06,Area_6,T075,Territory_75,10296
7447727691,C6018IDKQ090,HCO_0050,tier_2,1,USA,0,A07,Area_7,T091,Territory_91,10363
9419595830,8B8D15OZ47U6,HCO_0096,tier_3,1,USA,0,A01,Area_1,T005,Territory_5,10019
8922098384,D51L6A51T8U7,HCO_0002,unidentified,0,USA,1,A04,Area_4,T044,Territory_44,10174
9030263706,35Q059ZD9R7K,HCO_0029,unidentified,0,USA,1,A05,Area_5,T065,Territory_65,10257
6492979646,5R58TL884YF2,HCO_0028,unidentified,0,USA,0,A10,Area_10,T132,Territory_132,10526
4266630094,EY031BA339T0,HCO_0039,tier_2,1,USA,0,A10,Area_10,T134,Territory_134,10532
7387995179,6KJ3B33B7G57,HCO_0062,tier_3,1,USA,0,A10,Area_10,T126,Territory_126,10502
1728879957,B486T66L8SP6,HCO_0099,unidentified,0,USA,0,A04,Area_4,T043,Territory_43,10168
3429501714,D115WR50A38P,HCO_0063,tier_2,1,USA,1,A13,Area_13,T167,Territory_167,10665
1432270243,QT7Q1O37Q345,HCO_0005,unidentified,0,USA,1,A14,Area_14,T180,Territory_180,10718
7011601711,7XPRH794O820,HCO_0023,tier_1,1,USA,1,A05,Area_5,T068,Territory_68,10271
9814663350,085QF36X6Z6T,HCO_0032,unidentified,0,USA,0,A09,Area_9,T111,Territory_111,10442
6411346960,2J2AVH77515B,HCO_0094,unidentified,0,USA,0,A01,Area_1,T011,Territory_11,10042
4021129374,439R1IZBV666,HCO_0029,tier_1,1,USA,1,A15,Area_15,T192,Territory_192,10767
8132531407,9009H6O6KQM7,HCO_0037,unidentified,0,USA,1,A13,Area_13,T169,Territory_169,10672
5618986165,0GQ42G4O613P,HCO_0056,unidentified,0,USA,1,A07,Area_7,T086,Territory_86,10340
9328798503,C02G9A3JH431,HCO_0057,unidentified,0,USA,1,A03,Area_3,T034,Territory_34,10132
2083764059,F4VH14574K4R,HCO_0007,tier_1,1,USA,0,A15,Area_15,T189,Territory_189,10752
1401353880,W2V0WB9606G7,HCO_0061,unidentified,0,USA,1,A06,Area_6,T078,Territory_78,10311
9472171466,D24043WNY4V3,HCO_0019,tier_1,1,USA,0,A04,Area_4,T052,Territory_52,10207
9445234723,Z03RQ0928A9E,HCO_0044,tier_2,1,USA,1,A08,Area_8,T098,Territory_98,10391
9517988199,H7066IYV6H68,HCO_0024,tier_2,1,USA,0,A01,Area_1,T010,Territory_10,10038
6493538768,36O2W0IR7O80,HCO_0026,tier_1,1,USA,0,A14,Area_14,T179,Territory_179,10715
2268069798,V270OR590G6C,HCO_0040,unidentified,0,USA,0,A07,Area_7,T086,Territory_86,10342
2497854399,443G7A5ZYL35,HCO_0053,unidentified,0,USA,0,A10,Area_10,T132,Territory_132,10527
5559183093,3FD889AU72J9,HCO_0075,unidentified,0,USA,0,A08,Area_8,T105,Territory_105,10418
1182942619,00P732GA41BJ,HCO_0056,unidentified,0,USA,1,A03,Area_3,T034,Territory_34,10134
9882329978,O40A2V737U8O,HCO_0009,unidentified,0,USA,0,A14,Area_14,T185,Territory_185,10738
6848341703,BO38239C05UZ,HCO_0091,unidentified,0,USA,1,A11,Area_11,T142,Territory_142,10565
4541990444,4Q535E10XD3X,HCO_0029,tier_2,1,USA,1,A10,Area_10,T126,Territory_126,10502
5891754569,UD8590L5V71U,HCO_0045,tier_2,1,USA,1,A05,Area_5,T069,Territory_69,10272
1355554881,E0N04YW5B424,HCO_0054,unidentified,0,USA,1,A09,Area_9,T116,Territory_116,10460
6637549715,1O9EU7W98J82,HCO_0018,tier_3,1,USA,1,A13,Area_13,T171,Territory_171,10682
9025873295,DNT64C2F6534,HCO_0033,unidentified,0,USA,1,A10,Area_10,T131,Territory_131,10520
7595231139,J0V8J4A1H667,HCO_0075,tier_3,1,USA,0,A01,Area_1,T006,Territory_6,10021
1917281967,940C23K4BL2D,HCO_0054,tier_1,1,USA,1,A15,Area_15,T196,Territory_196,10780
2992085520,W42UWU707U15,HCO_0064,unidentified,0,USA,0,A05,Area_5,T063,Territory_63,10248
6285252377,87J7A11KQ4C0,HCO_0057,unidentified,0,USA,1,A04,Area_4,T046,Territory_46,10182
1322063192,N2X616A181KP,HCO_0003,tier_1,1,USA,1,A02,Area_2,T017,Territory_17,10065
8421445335,KVH03UH92945,HCO_0020,tier_2,1,USA,0,A11,Area_11,T147,Territory_147,10585
2802062621,1L3QX3105NY2,HCO_0046,tier_1,1,USA,1,A15,Area_15,T200,Territory_200,10796
3433254521,SN979B3TY269,HCO_0006,tier_2,1,USA,0,A02,Area_2,T020,Territory_20,10076
1095553898,587Y157K3XLI,HCO_0041,tier_2,1,USA,1,A14,Area_14,T186,Territory_186,10740
1329408394,0J0I1G6H562O,HCO_0065,unidentified,0,USA,1,A15,Area_15,T189,Territory_189,10754
3864778217,N71KX6876QN6,HCO_0052,tier_3,1,USA,0,A12,Area_12,T159,Territory_159,10632
4710089686,Q8V84117Z7GN,HCO_0021,unidentified,0,USA,0,A03,Area_3,T040,Territory_40,10159
5450386373,V9275W5PS5G6,HCO_0098,unidentified,0,USA,0,A13,Area_13,T162,Territory_162,10646
6001878029,0Y46681HBW8I,HCO_0037,tier_2,1,USA,1,A13,Area_13,T171,Territory_171,10680
2058105393,8L1E6D0R71I7,HCO_0074,unidentified,0,USA,1,A12,Area_12,T157,Territory_157,10624
5195304086,48F51VO8UE15,HCO_0070,unidentified,0,USA,0,A02,Area_2,T015,Territory_15,10057
2313744125,0C91UH2YX895,HCO_0044,unidentified,0,USA,1,A04,Area_4,T052,Territory_52,10204
3886069479,60X4VTY539Z5,HCO_0045,tier_1,1,USA,1,A04,Area_4,T048,Territory_48,10188
8244585465,465E9JKZ9B48,HCO_0061,unidentified,0,USA,1,A14,Area_14,T184,Territory_184,10732
4959350815,8EU127MF688N,HCO_0016,tier_3,1,USA,1,A01,Area_1,T001,Territory_1,10003
7020318270,4E6E68HA4U77,HCO_0047,tier_3,1,USA,1,A14,Area_14,T176,Territory_176,10701
9856380925,59D87BHT4H76,HCO_0043,tier_3,1,USA,1,A04,Area_4,T054,Territory_54,10212
2052615056,8I03GOH2D869,HCO_0052,unidentified,0,USA,0,A14,Area_14,T184,Territory_184,10732
9406518662,42OYZ8981NR6,HCO_0028,tier_2,1,USA,0,A08,Area_8,T100,Territory_100,10398
6934469552,T28009Z9Z4QN,HCO_0049,tier_3,1,USA,0,A12,Area_12,T161,Territory_161,10641
7304458063,B171200EB0EC,HCO_0004,tier_3,1,USA,1,A09,Area_9,T122,Territory_122,10485
3368039800,S9Z4MF03E054,HCO_0094,tier_2,1,USA,0,A14,Area_14,T182,Territory_182,10727
9941960594,89X959RJ5KL1,HCO_0068,unidentified,0,USA,0,A12,Area_12,T155,Territory_155,10617
2268367324,150PL8W9L7I9,HCO_0048,tier_2,1,USA,1,A09,Area_9,T121,Territory_121,10482
8531864292,69Q8CF7U858L,HCO_0060,tier_1,1,USA,0,A15,Area_15,T188,Territory_188,10748
1622787981,529U971EAQO1,HCO_0029,tier_2,1,USA,1,A09,Area_9,T114,Territory_114,10453
9657733936,G8S916UG0D08,HCO_0019,tier_3,1,USA,0,A10,Area_10,T130,Territory_130,10516
5067339310,0393B056VPFT,HCO_0089,tier_1,1,USA,1,A02,Area_2,T021,Territory_21,10081
5227806208,0AU436G29M7D,HCO_0083,unidentified,0,USA,0,A04,Area_4,T051,Territory_51,10202
2463628846,2X6728CJG65H,HCO_0032,unidentified,0,USA,0,A03,Area_3,T037,Territory_37,10145
1186779247,3RNG7G1I8230,HCO_0086,tier_1,1,USA,0,A14,Area_14,T180,Territory_180,10716
5059053993,81SSXCB69126,HCO_0019,tier_1,1,USA,0,A14,Area_14,T180,Territory_180,10716
4426994693,J0832XEA9T19,HCO_0001,tier_3,1,USA,1,A04,Area_4,T049,Territory_49,10193
8488200274,N59G6584G6WN,HCO_0003,tier_2,1,USA,1,A06,Area_6,T083,Territory_83,10329
3861355949,2ROE78721GP5,HCO_0082,tier_2,1,USA,1,A03,Area_3,T042,Territory_42,10167
2882276807,MU28E5J18S08,HCO_0026,tier_3,1,USA,0,A13,Area_13,T163,Territory_163,10650
5347837028,6H2FU66YO957,HCO_0004,tier_1,1,USA,1,A12,Area_12,T154,Territory_154,10615
2886501585,0A15KT01T34M,HCO_0016,tier_3,1,USA,1,A10,Area_10,T130,Territory_130,10518
1744579708,O9K0W982TL15,HCO_0007,tier_1,1,USA,0,A04,Area_4,T056,Territory_56,10223
9461312776,7W43CC7314AU,HCO_0006,tier_1,1,USA,0,A05,Area_5,T065,Territory_65,10258
9224730857,28RWF5208SC9,HCO_0074,unidentified,0,USA,1,A15,Area_15,T189,Territory_189,10753
3947557778,EV3191M94W3O,HCO_0076,tier_3,1,USA,1,A11,Area_11,T136,Territory_136,10540
5761124981,47234C1P4ACY,HCO_0053,tier_2,1,USA,0,A13,Area_13,T168,Territory_168,10670
9534739078,8J1GC2A1571P,HCO_0002,unidentified,0,USA,1,A06,Area_6,T073,Territory_73,10289
5239803101,84P2W85NS5X0,HCO_0016,tier_2,1,USA,1,A02,Area_2,T017,Territory_17,10064
6149137975,MM105684VYU2,HCO_0023,unidentified,0,USA,1,A02,Area_2,T017,Territory_17,10067
3232998683,29PC6U4E8N69,HCO_0051,tier_3,1,USA,1,A07,Area_7,T089,Territory_89,10352
7462458104,52OS0B1763EQ,HCO_0054,tier_2,1,USA,1,A12,Area_12,T159,Territory_159,10635
2227058929,R541K4AD21N1,HCO_0052,tier_1,1,USA,0,A02,Area_2,T021,Territory_21,10083
9754814772,29SRB07G8P51,HCO_0008,tier_1,1,USA,0,A01,Area_1,T004,Territory_4,10012
2481222662,FV85R3I83V26,HCO_0023,tier_2,1,USA,1,A06,Area_6,T082,Territory_82,10326
